SiteCode_corrected,Subregion,Year,Coral,Algae,In_List
Acuario 2,Banco Chinchorro,2023,0.22,0.04,0
Acuario 2,Banco Chinchorro,2023,0.07,0.23,0
Acuario 2,Banco Chinchorro,2023,0.23,0.23,0
Acuario 2,Banco Chinchorro,2023,0.15,0.21,0
Acuario 2,Banco Chinchorro,2023,0.14,0.03,0
Acuario 2,Banco Chinchorro,2023,0.18,0.12,0
CHI01,Banco Chinchorro,2021,0.07,0.33,0
CHI01,Banco Chinchorro,2021,0.12,0.26,0
CHI01,Banco Chinchorro,2021,0.13,0.15,0
CHI01,Banco Chinchorro,2021,0.15,0.19,0
CHI01,Banco Chinchorro,2021,0.19,0.43,0
CHI01,Banco Chinchorro,2021,0.28,0.25,0
CHI02,Banco Chinchorro,2021,0.12,0.52,0
CHI02,Banco Chinchorro,2021,0.01,0.44,0
CHI02,Banco Chinchorro,2021,0.04,0.42,0
CHI02,Banco Chinchorro,2021,0.06,0.55,0
CHI02,Banco Chinchorro,2021,0.03,0.4,0
CHI02,Banco Chinchorro,2021,0.09,0.35,0
CHI07,Banco Chinchorro,2021,0.2,0.19,0
CHI07,Banco Chinchorro,2021,0.17,0.21,0
CHI07,Banco Chinchorro,2021,0.11,0.3,0
CHI07,Banco Chinchorro,2021,0.12,0.27,0
CHI07,Banco Chinchorro,2021,0.07,0.38,0
CHI07,Banco Chinchorro,2021,0.16,0.4,0
Far Star,Banco Chinchorro,2023,0.11,0.11,0
Far Star,Banco Chinchorro,2023,0.06,0.1,0
Far Star,Banco Chinchorro,2023,0.07,0.24,0
Far Star,Banco Chinchorro,2023,0.15,0.28,0
Far Star,Banco Chinchorro,2023,0.08,0.11,0
Far Star,Banco Chinchorro,2023,0.08,0.13,0
MX2080,Banco Chinchorro,2021,0.13,0.29,0
MX2080,Banco Chinchorro,2021,0.24,0.4,0
MX2080,Banco Chinchorro,2021,0.27,0.25,0
MX2080,Banco Chinchorro,2021,0.18,0.15,0
MX2080,Banco Chinchorro,2021,0.15,0.2,0
MX2080,Banco Chinchorro,2021,0.22,0.3,0
CYC008,Cayos Cochinos,2021,0.26,0.18,0
CYC008,Cayos Cochinos,2021,0.11,0.29,0
CYC008,Cayos Cochinos,2021,0.22,0.35,0
CYC008,Cayos Cochinos,2021,0.24,0.185,0
CYC008,Cayos Cochinos,2021,0.14,0.17,0
CYC008,Cayos Cochinos,2021,0.12,0.26,0
HNCYC005,Cayos Cochinos,2023,0.06,0.23,0
HNCYC005,Cayos Cochinos,2023,0.31,0.11,0
HNCYC005,Cayos Cochinos,2023,0.24,0.06,0
HNCYC005,Cayos Cochinos,2023,0.25,0.05,0
HNCYC005,Cayos Cochinos,2023,0.24,0.1,0
HNCYC005,Cayos Cochinos,2023,0.29,0.105,0
HNCYC010,Cayos Cochinos,2023,0.26,0.05,0
HNCYC010,Cayos Cochinos,2023,0.33,0.1,0
HNCYC010,Cayos Cochinos,2023,0.36,0.035,0
HNCYC010,Cayos Cochinos,2023,0.13,0.36,0
HNCYC010,Cayos Cochinos,2023,0.26,0.14,0
HNCYC010,Cayos Cochinos,2023,0.31,0.18,0
HNCYC011,Cayos Cochinos,2023,0.235,0.165,0
HNCYC011,Cayos Cochinos,2023,0.19,0.09,0
HNCYC011,Cayos Cochinos,2023,0.105,0.18,0
HNCYC011,Cayos Cochinos,2023,0.21,0.16,0
HNCYC011,Cayos Cochinos,2023,0.31,0.08,0
HNCYC011,Cayos Cochinos,2023,0.26,0.12,0
HNCYC012,Cayos Cochinos,2023,0.165,0.095,0
HNCYC012,Cayos Cochinos,2023,0.29,0.205,0
HNCYC012,Cayos Cochinos,2023,0.29,0.275,0
HNCYC012,Cayos Cochinos,2023,0.37,0.35,0
HNCYC012,Cayos Cochinos,2023,0.39,0.32,0
HNCYC012,Cayos Cochinos,2023,0.32,0.19,0
HNCYC013,Cayos Cochinos,2023,0.24,0.16,0
HNCYC013,Cayos Cochinos,2023,0.23,0.03,0
HNCYC013,Cayos Cochinos,2023,0.23,0.15,0
HNCYC013,Cayos Cochinos,2023,0.36,0.075,0
HNCYC013,Cayos Cochinos,2023,0.22,0.12,0
HNCYC013,Cayos Cochinos,2023,0.09,0.055,0
BZ1043,Central Barrier Complex,2023,0,0.29,0
BZ1043,Central Barrier Complex,2023,0,0.08,0
BZ1043,Central Barrier Complex,2023,0.11,0,0
BZ1043,Central Barrier Complex,2023,0.32,0.02,0
BZ1043,Central Barrier Complex,2023,0.32,0.02,0
BZ1043,Central Barrier Complex,2023,0.27,0.03,0
BZ1070,Central Barrier Complex,2021,0.24,0.01,0
BZ1070,Central Barrier Complex,2021,0.28,0.05,0
BZ1070,Central Barrier Complex,2021,0.37,0.03,0
BZ1070,Central Barrier Complex,2021,0.25,0.05,0
BZ1070,Central Barrier Complex,2021,0.45,0.05,0
BZ1070,Central Barrier Complex,2021,0.24,0.05,0
BZ1103,Central Barrier Complex,2023,0.015,0.18,0
BZ1103,Central Barrier Complex,2023,0.05,0.225,0
BZ1103,Central Barrier Complex,2023,0.04,0.05,0
BZ1103,Central Barrier Complex,2023,0.13,0.36,0
BZ1103,Central Barrier Complex,2023,0.07,0.41,0
BZ1103,Central Barrier Complex,2023,0.11,0.42,0
BZ1105,Central Barrier Complex,2023,0.09,0.12,0
BZ1105,Central Barrier Complex,2023,0.11,0.075,0
BZ1105,Central Barrier Complex,2023,0.09,0.09,0
BZ1105,Central Barrier Complex,2023,0.06,0.01,0
BZ1105,Central Barrier Complex,2023,0.06,0.15,0
BZ1105,Central Barrier Complex,2023,0.03,0.225,0
BZ1118,Central Barrier Complex,2023,0.1,0.08,0
BZ1118,Central Barrier Complex,2023,0.27,0.01,0
BZ1118,Central Barrier Complex,2023,0.1,0,0
BZ1118,Central Barrier Complex,2023,0.11,0.075,0
BZ1118,Central Barrier Complex,2023,0.22,0.01,0
BZ1118,Central Barrier Complex,2023,0.05,0.06,0
BZ1128,Central Barrier Complex,2021,0.47,0,0
BZ1128,Central Barrier Complex,2021,0.26,0,0
BZ1128,Central Barrier Complex,2021,0.23,0.02,0
BZ1128,Central Barrier Complex,2021,0.22,0,0
BZ1128,Central Barrier Complex,2021,0.58,0,0
BZ1128,Central Barrier Complex,2021,0.63,0.01,0
BZ1128,Central Barrier Complex,2023,0.3,0.07,0
BZ1128,Central Barrier Complex,2023,0.26,0.17,0
BZ1128,Central Barrier Complex,2023,0.07,0.36,0
BZ1128,Central Barrier Complex,2023,0.11,0.15,0
BZ1128,Central Barrier Complex,2023,0.22,0.09,0
BZ1128,Central Barrier Complex,2023,0.19,0.04,0
BZ1186,Central Barrier Complex,2023,0.05,0.27,0
BZ1186,Central Barrier Complex,2023,0.03,0.34,0
BZ1186,Central Barrier Complex,2023,0,0.52,0
BZ1186,Central Barrier Complex,2023,0,0.43,0
BZ1186,Central Barrier Complex,2023,0.05,0.25,0
BZ1186,Central Barrier Complex,2023,0.07,0.28,0
BZ1192,Central Barrier Complex,2023,0.01,0,0
BZ1192,Central Barrier Complex,2023,0.03,0,0
BZ1192,Central Barrier Complex,2023,0.06,0,0
BZ1192,Central Barrier Complex,2023,0.13,0.04,0
BZ1192,Central Barrier Complex,2023,0.14,0.035,0
BZ1192,Central Barrier Complex,2023,0.11,0.05,0
BZ1215,Central Barrier Complex,2023,0.02,0.04,0
BZ1215,Central Barrier Complex,2023,0.05,0,0
BZ1215,Central Barrier Complex,2023,0,0,0
BZ1215,Central Barrier Complex,2023,0,0.02,0
BZ1215,Central Barrier Complex,2023,0.01,0.1,0
BZ1215,Central Barrier Complex,2023,0.06,0.07,0
BZ2054,Central Barrier Complex,2023,0.07,0.05,0
BZ2054,Central Barrier Complex,2023,0.05,0.05,0
BZ2054,Central Barrier Complex,2023,0.07,0.08,0
BZ2054,Central Barrier Complex,2023,0.09,0.09,0
BZ2054,Central Barrier Complex,2023,0.15,0.13,0
BZ2054,Central Barrier Complex,2023,0.26,0.07,0
BZ2070,Central Barrier Complex,2021,0.54,0,0
BZ2070,Central Barrier Complex,2021,0.46,0,0
BZ2070,Central Barrier Complex,2021,0.46,0,0
BZ2070,Central Barrier Complex,2021,0.49,0,0
BZ2070,Central Barrier Complex,2021,0.39,0,0
BZ2070,Central Barrier Complex,2021,0.43,0,0
BZCGMF,Central Barrier Complex,2023,0.09,0.15,0
BZCGMF,Central Barrier Complex,2023,0.08,0.1,0
BZCGMF,Central Barrier Complex,2023,0.05,0.13,0
BZCGMF,Central Barrier Complex,2023,0.04,0.05,0
BZCGMF,Central Barrier Complex,2023,0.3,0.2,0
BZCGMF,Central Barrier Complex,2023,0.1,0.19,0
Coral Lane,Central Barrier Complex,2023,0.19,0,0
Coral Lane,Central Barrier Complex,2023,0.16,0,0
Coral Lane,Central Barrier Complex,2023,0.43,0.01,0
Coral Lane,Central Barrier Complex,2023,0.41,0,0
Coral Lane,Central Barrier Complex,2023,0.22,0.03,0
Coral Lane,Central Barrier Complex,2023,0.23,0.02,0
Goff's Caye,Central Barrier Complex,2023,0.22,0.18,0
Goff's Caye,Central Barrier Complex,2023,0.48,0.16,0
Goff's Caye,Central Barrier Complex,2023,0.18,0,0
Goff's Caye,Central Barrier Complex,2023,0.34,0.02,0
Goff's Caye,Central Barrier Complex,2023,0.49,0,0
Goff's Caye,Central Barrier Complex,2023,0.3,0,0
WP3,Central Barrier Complex,2023,0.17,0,0
WP3,Central Barrier Complex,2023,0.23,0,0
WP3,Central Barrier Complex,2023,0.35,0,0
WP3,Central Barrier Complex,2023,0.04,0.04,0
WP3,Central Barrier Complex,2023,0.1,0.03,0
WP3,Central Barrier Complex,2023,0.15,0,0
MX1005,Central Quintana Roo (Sian Ka'an),2023,0.13,0.16,0
MX1005,Central Quintana Roo (Sian Ka'an),2023,0.29,0.12,0
MX1005,Central Quintana Roo (Sian Ka'an),2023,0.18,0.18,0
MX1005,Central Quintana Roo (Sian Ka'an),2023,0.2,0.5,0
MX1005,Central Quintana Roo (Sian Ka'an),2023,0.11,0.32,0
MX1005,Central Quintana Roo (Sian Ka'an),2023,0.22,0.33,0
MX1006,Central Quintana Roo (Sian Ka'an),2021,0.22,0.36,0
MX1006,Central Quintana Roo (Sian Ka'an),2021,0.27,0.23,0
MX1006,Central Quintana Roo (Sian Ka'an),2021,0.14,0.63,0
MX1006,Central Quintana Roo (Sian Ka'an),2021,0.2,0.48,0
MX1006,Central Quintana Roo (Sian Ka'an),2021,0.1,0.58,0
MX1006,Central Quintana Roo (Sian Ka'an),2021,0.1,0.4,0
MX1008,Central Quintana Roo (Sian Ka'an),2023,0.14,0.3,0
MX1008,Central Quintana Roo (Sian Ka'an),2023,0.25,0.26,0
MX1008,Central Quintana Roo (Sian Ka'an),2023,0.36,0.28,0
MX1008,Central Quintana Roo (Sian Ka'an),2023,0.18,0.19,0
MX1008,Central Quintana Roo (Sian Ka'an),2023,0.07,0.3,0
MX1008,Central Quintana Roo (Sian Ka'an),2023,0.13,0.29,0
MX1037,Central Quintana Roo (Sian Ka'an),2023,0.14,0.26,0
MX1037,Central Quintana Roo (Sian Ka'an),2023,0.06,0.24,0
MX1037,Central Quintana Roo (Sian Ka'an),2023,0.02,0.12,0
MX1037,Central Quintana Roo (Sian Ka'an),2023,0.03,0.19,0
MX1037,Central Quintana Roo (Sian Ka'an),2023,0.11,0.17,0
MX1037,Central Quintana Roo (Sian Ka'an),2023,0.02,0.28,0
MX2007,Central Quintana Roo (Sian Ka'an),2021,0.12,0.41,0
MX2007,Central Quintana Roo (Sian Ka'an),2021,0.12,0.46,0
MX2007,Central Quintana Roo (Sian Ka'an),2021,0.11,0.36,0
MX2007,Central Quintana Roo (Sian Ka'an),2021,0.25,0.32,0
MX2007,Central Quintana Roo (Sian Ka'an),2021,0.28,0.14,0
MX2007,Central Quintana Roo (Sian Ka'an),2021,0.28,0.2,0
P. Yuyum,Central Quintana Roo (Sian Ka'an),2023,0.12,0.34,0
P. Yuyum,Central Quintana Roo (Sian Ka'an),2023,0.13,0.31,0
P. Yuyum,Central Quintana Roo (Sian Ka'an),2023,0.27,0.2,0
P. Yuyum,Central Quintana Roo (Sian Ka'an),2023,0.22,0.17,0
P. Yuyum,Central Quintana Roo (Sian Ka'an),2023,0.34,0.37,0
Pedro Paila Frontal,Central Quintana Roo (Sian Ka'an),2023,0.12,0.07,0
Pedro Paila Frontal,Central Quintana Roo (Sian Ka'an),2023,0.25,0.04,0
Pedro Paila Frontal,Central Quintana Roo (Sian Ka'an),2023,0.06,0.09,0
Pedro Paila Frontal,Central Quintana Roo (Sian Ka'an),2023,0.31,0.08,0
Pedro Paila Frontal,Central Quintana Roo (Sian Ka'an),2023,0.24,0.09,0
Pedro Paila Frontal,Central Quintana Roo (Sian Ka'an),2023,0.15,0.09,0
Punta Allen Centro,Central Quintana Roo (Sian Ka'an),2023,0.29,0.21,0
Punta Allen Centro,Central Quintana Roo (Sian Ka'an),2023,0.23,0.24,0
Punta Allen Centro,Central Quintana Roo (Sian Ka'an),2023,0.13,0.25,0
Punta Allen Centro,Central Quintana Roo (Sian Ka'an),2023,0.15,0.2,0
Punta Allen Centro,Central Quintana Roo (Sian Ka'an),2023,0.12,0.24,0
Punta Allen Centro,Central Quintana Roo (Sian Ka'an),2023,0.2,0.22,0
Punta Allen Norte,Central Quintana Roo (Sian Ka'an),2023,0.26,0.14,0
Punta Allen Norte,Central Quintana Roo (Sian Ka'an),2023,0.17,0.09,0
Punta Allen Norte,Central Quintana Roo (Sian Ka'an),2023,0.17,0.22,0
Punta Allen Norte,Central Quintana Roo (Sian Ka'an),2023,0.15,0.22,0
Punta Allen Norte,Central Quintana Roo (Sian Ka'an),2023,0.24,0.13,0
Punta Allen Norte,Central Quintana Roo (Sian Ka'an),2023,0.13,0.09,0
Punta Estrella Frontal somero,Central Quintana Roo (Sian Ka'an),2023,0.09,0.14,0
Punta Estrella Frontal somero,Central Quintana Roo (Sian Ka'an),2023,0.11,0.28,0
Punta Estrella Frontal somero,Central Quintana Roo (Sian Ka'an),2023,0.11,0.25,0
Punta Estrella Frontal somero,Central Quintana Roo (Sian Ka'an),2023,0.07,0.26,0
Punta Estrella Frontal somero,Central Quintana Roo (Sian Ka'an),2023,0.1,0.41,0
Punta Estrella Frontal somero,Central Quintana Roo (Sian Ka'an),2023,0.04,0.26,0
Punta Estrella Profundo,Central Quintana Roo (Sian Ka'an),2023,0.24,0.39,0
Punta Estrella Profundo,Central Quintana Roo (Sian Ka'an),2023,0.13,0.39,0
Punta Estrella Profundo,Central Quintana Roo (Sian Ka'an),2023,0.03,0.49,0
Punta Estrella Profundo,Central Quintana Roo (Sian Ka'an),2023,0.2,0.47,0
Punta Estrella Profundo,Central Quintana Roo (Sian Ka'an),2023,0.05,0.55,0
Punta Estrella Profundo,Central Quintana Roo (Sian Ka'an),2023,0.04,0.5,0
Yuyum Posterior,Central Quintana Roo (Sian Ka'an),2023,0.1,0.01,0
Yuyum Posterior,Central Quintana Roo (Sian Ka'an),2023,0.12,0.18,0
Yuyum Posterior,Central Quintana Roo (Sian Ka'an),2023,0.09,0.22,0
Yuyum Posterior,Central Quintana Roo (Sian Ka'an),2023,0.17,0.11,0
Yuyum Posterior,Central Quintana Roo (Sian Ka'an),2023,0.05,0.13,0
