SiteCode_2021_corrected,Subregion,Year,Herb,Comm
CHI02,Banco Chinchorro,2021,29,336
CHI02,Banco Chinchorro,2021,687,0
CHI02,Banco Chinchorro,2021,29,489
CHI02,Banco Chinchorro,2021,2348,0
CHI02,Banco Chinchorro,2021,99,0
CHI07,Banco Chinchorro,2021,668,0
CHI07,Banco Chinchorro,2021,39,94
CHI07,Banco Chinchorro,2021,664,1453
CHI07,Banco Chinchorro,2021,662,1796
CHI07,Banco Chinchorro,2021,534,0
CHI07,Banco Chinchorro,2021,519,2436
CHI07,Banco Chinchorro,2021,1512,436
CHI07,Banco Chinchorro,2021,398,5131
CYC008,Cayos Cochinos,2021,6,106
CYC008,Cayos Cochinos,2021,253,815
CYC008,Cayos Cochinos,2021,258,0
CYC008,Cayos Cochinos,2021,1135,0
CYC008,Cayos Cochinos,2021,1367,0
CYC008,Cayos Cochinos,2021,755,323
CYC008,Cayos Cochinos,2021,713,0
CYC008,Cayos Cochinos,2021,2897,0
CYC008,Cayos Cochinos,2021,40,0
CYC008,Cayos Cochinos,2021,109,0
GSMBRS1,Southern Barrier Complex,2021,1034,0
GSMBRS1,Southern Barrier Complex,2021,109,1756
GSMBRS1,Southern Barrier Complex,2021,673,0
GSMBRS1,Southern Barrier Complex,2021,259,106
GSMBRS1,Southern Barrier Complex,2021,350,0
GSMBRS1,Southern Barrier Complex,2021,649,0
GSMBRS1,Southern Barrier Complex,2021,2678,0
GSMBRS1,Southern Barrier Complex,2021,299,467
GSMBRS1,Southern Barrier Complex,2021,541,87
GSMBRS1,Southern Barrier Complex,2021,5137,0
HolChan,Northern Barrier Complex,2021,1323,0
HolChan,Northern Barrier Complex,2021,186,0
HolChan,Northern Barrier Complex,2021,2023,0
HolChan,Northern Barrier Complex,2021,1524,672
HolChan,Northern Barrier Complex,2021,210,0
HolChan,Northern Barrier Complex,2021,231,5915
HolChan,Northern Barrier Complex,2021,188,0
HolChan,Northern Barrier Complex,2021,0,87
HolChan,Northern Barrier Complex,2021,443,0
HolChan,Northern Barrier Complex,2021,271,14
MAH034,Southern Quintana Roo,2021,2868,1317
MAH034,Southern Quintana Roo,2021,2642,0
MAH034,Southern Quintana Roo,2021,667,0
MAH034,Southern Quintana Roo,2021,2004,94
MAH034,Southern Quintana Roo,2021,600,0
MAH034,Southern Quintana Roo,2021,1053,0
MAH034,Southern Quintana Roo,2021,2539,0
MAH034,Southern Quintana Roo,2021,1780,0
MAH034,Southern Quintana Roo,2021,1545,0
MX1006,Central Quintana Roo (Sian Ka'an),2021,2033,0
MX1006,Central Quintana Roo (Sian Ka'an),2021,1763,5917
MX1006,Central Quintana Roo (Sian Ka'an),2021,423,0
MX1006,Central Quintana Roo (Sian Ka'an),2021,20,1663
MX1006,Central Quintana Roo (Sian Ka'an),2021,326,467
MX1006,Central Quintana Roo (Sian Ka'an),2021,891,0
MX1006,Central Quintana Roo (Sian Ka'an),2021,2122,0
MX1006,Central Quintana Roo (Sian Ka'an),2021,1055,0
MX1053,Cozumel,2021,4086,336
MX1053,Cozumel,2021,6645,0
MX1053,Cozumel,2021,3807,0
MX1053,Cozumel,2021,1498,0
MX1053,Cozumel,2021,1533,0
MX1053,Cozumel,2021,1992,0
MX1053,Cozumel,2021,2884,0
MX1053,Cozumel,2021,3400,0
MX1053,Cozumel,2021,1434,0
MX1053,Cozumel,2021,4403,94
MX1053,Cozumel,2021,1992,0
MX1053,Cozumel,2021,4235,624
MX1060,Northern Quintana Roo,2021,2353,0
MX1060,Northern Quintana Roo,2021,899,94
MX1060,Northern Quintana Roo,2021,662,0
MX1060,Northern Quintana Roo,2021,2202,672
MX1060,Northern Quintana Roo,2021,765,0
MX1060,Northern Quintana Roo,2021,7727,1161
MX1060,Northern Quintana Roo,2021,2438,467
MX1060,Northern Quintana Roo,2021,6122,87
MX1060,Northern Quintana Roo,2021,1071,14
MX1060,Northern Quintana Roo,2021,777,0
MX1060,Northern Quintana Roo,2021,409,2297
MX1060,Northern Quintana Roo,2021,7339,417
MX1117,Northern Quintana Roo,2021,6309,0
MX1117,Northern Quintana Roo,2021,0,0
MX1117,Northern Quintana Roo,2021,242,202
MX1117,Northern Quintana Roo,2021,2265,0
MX1117,Northern Quintana Roo,2021,680,803
MX1117,Northern Quintana Roo,2021,2314,0
MX1117,Northern Quintana Roo,2021,2699,404
MX1117,Northern Quintana Roo,2021,2771,0
MX1117,Northern Quintana Roo,2021,353,0
MX1117,Northern Quintana Roo,2021,1851,1163
MX1139,Southern Quintana Roo,2021,0,0
MX1139,Southern Quintana Roo,2021,135,0
MX1139,Southern Quintana Roo,2021,2498,0
MX1139,Southern Quintana Roo,2021,1130,0
MX1139,Southern Quintana Roo,2021,473,0
MX1139,Southern Quintana Roo,2021,381,0
MX1139,Southern Quintana Roo,2021,1130,15
MX1139,Southern Quintana Roo,2021,988,0
MX1139,Southern Quintana Roo,2021,133,0
MX2007,Central Quintana Roo (Sian Ka'an),2021,647,12
MX2007,Central Quintana Roo (Sian Ka'an),2021,1220,0
MX2007,Central Quintana Roo (Sian Ka'an),2021,848,12
MX2007,Central Quintana Roo (Sian Ka'an),2021,2600,2736
MX2007,Central Quintana Roo (Sian Ka'an),2021,1820,947
MX2007,Central Quintana Roo (Sian Ka'an),2021,1993,188
MX2007,Central Quintana Roo (Sian Ka'an),2021,541,12
MX2007,Central Quintana Roo (Sian Ka'an),2021,172,0
MX2080,Banco Chinchorro,2021,1242,1976
MX2080,Banco Chinchorro,2021,300,1744
MX2080,Banco Chinchorro,2021,489,94
MX2080,Banco Chinchorro,2021,3952,853
MX2080,Banco Chinchorro,2021,2136,1885
MX2080,Banco Chinchorro,2021,2175,1251
MX2080,Banco Chinchorro,2021,0,815
MX2080,Banco Chinchorro,2021,43,0
MX3021,Southern Quintana Roo,2021,1494,0
MX3021,Southern Quintana Roo,2021,200,0
MX3021,Southern Quintana Roo,2021,2,0
MX3021,Southern Quintana Roo,2021,901,0
MX3021,Southern Quintana Roo,2021,1414,0
MX3021,Southern Quintana Roo,2021,551,94
MX3021,Southern Quintana Roo,2021,79,0
MX3021,Southern Quintana Roo,2021,276,0
MX3021,Southern Quintana Roo,2021,19,0
PHMR 01,Southern Barrier Complex,2021,214,14
PHMR 01,Southern Barrier Complex,2021,1971,93
PHMR 01,Southern Barrier Complex,2021,39,0
PHMR 01,Southern Barrier Complex,2021,0,93
PHMR 01,Southern Barrier Complex,2021,38,0
PHMR 01,Southern Barrier Complex,2021,21,0
PHMR 01,Southern Barrier Complex,2021,1056,14
PHMR 01,Southern Barrier Complex,2021,840,0
PHMR 01,Southern Barrier Complex,2021,0,0
PHMR 01,Southern Barrier Complex,2021,476,0
PHMR 02,Southern Barrier Complex,2021,1001,0
PHMR 02,Southern Barrier Complex,2021,576,0
PHMR 02,Southern Barrier Complex,2021,193,106
PHMR 02,Southern Barrier Complex,2021,2065,0
PHMR 02,Southern Barrier Complex,2021,308,87
PHMR 02,Southern Barrier Complex,2021,84,106
PHMR 02,Southern Barrier Complex,2021,740,0
PHMR 02,Southern Barrier Complex,2021,366,94
PHMR 02,Southern Barrier Complex,2021,556,0
PHMR 02,Southern Barrier Complex,2021,733,0
PHMR 03,Southern Barrier Complex,2021,292,0
PHMR 03,Southern Barrier Complex,2021,780,0
PHMR 03,Southern Barrier Complex,2021,123,200
PHMR 03,Southern Barrier Complex,2021,208,94
PHMR 03,Southern Barrier Complex,2021,3668,94
PHMR 03,Southern Barrier Complex,2021,378,0
PHMR 03,Southern Barrier Complex,2021,149,200
PHMR 03,Southern Barrier Complex,2021,64,94
PHMR 03,Southern Barrier Complex,2021,225,0
PHMR 03,Southern Barrier Complex,2021,232,128
PHMR 05,Southern Barrier Complex,2021,4463,467
PHMR 05,Southern Barrier Complex,2021,1038,0
PHMR 05,Southern Barrier Complex,2021,0,0
PHMR 05,Southern Barrier Complex,2021,0,0
PHMR 05,Southern Barrier Complex,2021,784,87
PHMR 05,Southern Barrier Complex,2021,1431,0
PHMR 05,Southern Barrier Complex,2021,34,0
PHMR 05,Southern Barrier Complex,2021,437,542
PHMR 05,Southern Barrier Complex,2021,349,0
PHMR 05,Southern Barrier Complex,2021,662,0
PHMR 06,Southern Barrier Complex,2021,239,212
PHMR 06,Southern Barrier Complex,2021,661,14
PHMR 06,Southern Barrier Complex,2021,638,727
PHMR 06,Southern Barrier Complex,2021,745,15
PHMR 06,Southern Barrier Complex,2021,1786,87
PHMR 06,Southern Barrier Complex,2021,4,106
PHMR 06,Southern Barrier Complex,2021,536,0
PHMR 06,Southern Barrier Complex,2021,2903,0
PHMR 06,Southern Barrier Complex,2021,223,333
PHMR 06,Southern Barrier Complex,2021,493,312
PHMR 07,Southern Barrier Complex,2021,1432,0
PHMR 07,Southern Barrier Complex,2021,273,174
PHMR 07,Southern Barrier Complex,2021,555,0
PHMR 07,Southern Barrier Complex,2021,1075,212
PHMR 07,Southern Barrier Complex,2021,403,0
PHMR 07,Southern Barrier Complex,2021,309,44
PHMR 07,Southern Barrier Complex,2021,925,2124
PHMR 07,Southern Barrier Complex,2021,0,0
PHMR 07,Southern Barrier Complex,2021,0,0
PHMR 07,Southern Barrier Complex,2021,358,94
PHMR 08,Southern Barrier Complex,2021,770,0
PHMR 08,Southern Barrier Complex,2021,0,0
PHMR 08,Southern Barrier Complex,2021,382,0
PHMR 08,Southern Barrier Complex,2021,0,106
PHMR 08,Southern Barrier Complex,2021,332,106
PHMR 08,Southern Barrier Complex,2021,0,0
PHMR 08,Southern Barrier Complex,2021,166,0
PHMR 08,Southern Barrier Complex,2021,30,0
PHMR 08,Southern Barrier Complex,2021,504,0
PHMR 08,Southern Barrier Complex,2021,269,957
PHMR 09,Southern Barrier Complex,2021,107,0
PHMR 09,Southern Barrier Complex,2021,332,0
PHMR 09,Southern Barrier Complex,2021,1614,0
PHMR 09,Southern Barrier Complex,2021,1005,0
PHMR 09,Southern Barrier Complex,2021,672,333
PHMR 09,Southern Barrier Complex,2021,166,106
PHMR 09,Southern Barrier Complex,2021,706,0
PHMR 09,Southern Barrier Complex,2021,0,0
PHMR 09,Southern Barrier Complex,2021,0,0
PHMR 09,Southern Barrier Complex,2021,166,0
PHMR 10,Southern Barrier Complex,2021,408,401
PHMR 10,Southern Barrier Complex,2021,2728,1901
PHMR 10,Southern Barrier Complex,2021,867,1358
PHMR 10,Southern Barrier Complex,2021,147,0
PHMR 10,Southern Barrier Complex,2021,676,0
PHMR 10,Southern Barrier Complex,2021,483,106
PHMR 10,Southern Barrier Complex,2021,1187,0
PHMR 10,Southern Barrier Complex,2021,387,180
PHMR 10,Southern Barrier Complex,2021,1359,0
PHMR 10,Southern Barrier Complex,2021,1253,0
TACU01,Northern Quintana Roo,2021,311,0
TACU01,Northern Quintana Roo,2021,941,0
TACU01,Northern Quintana Roo,2021,807,0
TACU01,Northern Quintana Roo,2021,207,0
TACU01,Northern Quintana Roo,2021,137,0
TACU01,Northern Quintana Roo,2021,1531,87
TACU01,Northern Quintana Roo,2021,2359,0
TACU01,Northern Quintana Roo,2021,430,0
TACU01,Northern Quintana Roo,2021,467,0
TACU01,Northern Quintana Roo,2021,763,0
TEL006,West Coast Honduras,2021,278,0
TEL006,West Coast Honduras,2021,15,0
TEL006,West Coast Honduras,2021,125,0
TEL006,West Coast Honduras,2021,664,522
TEL006,West Coast Honduras,2021,1,0
TEL006,West Coast Honduras,2021,106,0
TEL006,West Coast Honduras,2021,737,0
TEL006,West Coast Honduras,2021,208,336
TEL006,West Coast Honduras,2021,0,0
TEL006,West Coast Honduras,2021,805,0
TEL006,West Coast Honduras,2021,159,0
TEL006,West Coast Honduras,2021,128,94
TEL006,West Coast Honduras,2021,61,442
TEL006,West Coast Honduras,2021,250,181
TEL006,West Coast Honduras,2021,341,1174
TEL012,West Coast Honduras,2021,386,0
TEL012,West Coast Honduras,2021,113,18
TEL012,West Coast Honduras,2021,59,0
TEL012,West Coast Honduras,2021,60,14
TEL012,West Coast Honduras,2021,30,0
TEL012,West Coast Honduras,2021,35,0
TEL012,West Coast Honduras,2021,1837,30
TEL012,West Coast Honduras,2021,34,0
TEL012,West Coast Honduras,2021,312,0
TEL012,West Coast Honduras,2021,2585,126
HNTEL005,West Coast Honduras,2023,85,0
HNTEL005,West Coast Honduras,2023,0,0
HNTEL005,West Coast Honduras,2023,0,0
HNTEL005,West Coast Honduras,2023,226,0
HNTEL005,West Coast Honduras,2023,103,0
HNTEL005,West Coast Honduras,2023,202,0
HNTEL005,West Coast Honduras,2023,0,0
HNTEL005,West Coast Honduras,2023,0,12
HNTEL005,West Coast Honduras,2023,103,0
GT009,Guatemala,2023,2670,0
GT009,Guatemala,2023,780,11
GT009,Guatemala,2023,814,0
GT009,Guatemala,2023,573,0
GT009,Guatemala,2023,1195,84
GT009,Guatemala,2023,1946,102
GT009,Guatemala,2023,21,0
GT009,Guatemala,2023,3888,1964
GT009,Guatemala,2023,2141,312
GT009,Guatemala,2023,279,0
GT009,Guatemala,2023,5042,0
GT009,Guatemala,2023,188,256
GT007,Guatemala,2023,3494,95
GT007,Guatemala,2023,1465,33
GT007,Guatemala,2023,40,48
GT007,Guatemala,2023,1643,383
GT007,Guatemala,2023,329,225
GT007,Guatemala,2023,2825,0
GT007,Guatemala,2023,4243,0
GT007,Guatemala,2023,254,47
GT007,Guatemala,2023,65,27
GT007,Guatemala,2023,4667,0
GT007,Guatemala,2023,107,0
GT007,Guatemala,2023,2582,1239
HNTEL007,West Coast Honduras,2023,1912,84
HNTEL007,West Coast Honduras,2023,653,0
HNTEL007,West Coast Honduras,2023,2323,0
HNTEL007,West Coast Honduras,2023,807,0
HNTEL007,West Coast Honduras,2023,1557,0
HNTEL007,West Coast Honduras,2023,555,168
HNTEL007,West Coast Honduras,2023,757,0
HNTEL007,West Coast Honduras,2023,436,0
HNTEL007,West Coast Honduras,2023,1071,0
HNTEL009,West Coast Honduras,2023,2598,0
HNTEL009,West Coast Honduras,2023,5534,923
HNTEL009,West Coast Honduras,2023,1585,0
HNTEL009,West Coast Honduras,2023,447,189
HNTEL009,West Coast Honduras,2023,863,760
HNTEL009,West Coast Honduras,2023,237,0
HNTEL009,West Coast Honduras,2023,586,84
HNTEL009,West Coast Honduras,2023,1704,0
HNTEL011,West Coast Honduras,2023,96,0
HNTEL011,West Coast Honduras,2023,531,973
HNTEL011,West Coast Honduras,2023,1321,80
HNTEL011,West Coast Honduras,2023,191,695
HNTEL011,West Coast Honduras,2023,296,103
HNTEL011,West Coast Honduras,2023,668,0
HNTEL011,West Coast Honduras,2023,13,0
HNTEL011,West Coast Honduras,2023,121,84
HNTEL011,West Coast Honduras,2023,452,267
HNTEL010,West Coast Honduras,2023,92,0
HNTEL010,West Coast Honduras,2023,0,965
HNTEL010,West Coast Honduras,2023,448,95
HNTEL010,West Coast Honduras,2023,885,0
HNTEL010,West Coast Honduras,2023,88,80
HNTEL010,West Coast Honduras,2023,0,11
HNTEL010,West Coast Honduras,2023,424,84
HNTEL010,West Coast Honduras,2023,1545,348
HNTEL010,West Coast Honduras,2023,760,469
HNTEL003,West Coast Honduras,2023,0,13
HNTEL003,West Coast Honduras,2023,1244,94
HNTEL003,West Coast Honduras,2023,0,0
HNTEL003,West Coast Honduras,2023,682,0
HNTEL003,West Coast Honduras,2023,160,0
HNTEL003,West Coast Honduras,2023,599,514
HNTEL003,West Coast Honduras,2023,82,0
HNTEL003,West Coast Honduras,2023,9,12
HNTEL003,West Coast Honduras,2023,65,0
HNTEL003,West Coast Honduras,2023,1783,0
HNTEL003,West Coast Honduras,2023,278,0
HNCYC004,Cayos Cochinos,2023,2333,348
HNCYC004,Cayos Cochinos,2023,1285,0
HNCYC004,Cayos Cochinos,2023,801,0
HNCYC004,Cayos Cochinos,2023,1879,0
HNCYC004,Cayos Cochinos,2023,1608,385
HNCYC004,Cayos Cochinos,2023,1925,0
HNCYC004,Cayos Cochinos,2023,5055,0
HNCYC004,Cayos Cochinos,2023,1526,0
HNCYC004,Cayos Cochinos,2023,1433,84
HNCYC004,Cayos Cochinos,2023,1610,0
HNTEL002,West Coast Honduras,2023,760,0
HNTEL002,West Coast Honduras,2023,0,94
HNTEL002,West Coast Honduras,2023,140,0
HNTEL002,West Coast Honduras,2023,60,0
HNTEL002,West Coast Honduras,2023,92,27
HNTEL002,West Coast Honduras,2023,0,583
HNTEL002,West Coast Honduras,2023,323,0
HNTEL002,West Coast Honduras,2023,0,0
HNTEL002,West Coast Honduras,2023,434,0
HNTEL002,West Coast Honduras,2023,0,172
TRUFUCU003,East Coast Honduras,2023,204,484
TRUFUCU003,East Coast Honduras,2023,572,87
TRUFUCU003,East Coast Honduras,2023,3058,87
TRUFUCU003,East Coast Honduras,2023,1946,80
TRUFUCU003,East Coast Honduras,2023,1114,217
TRUFUCU003,East Coast Honduras,2023,1088,0
TRUFUCU003,East Coast Honduras,2023,1541,13
TRUFUCU003,East Coast Honduras,2023,204,0
TRUFUCU003,East Coast Honduras,2023,1913,457
TRUFUCU003,East Coast Honduras,2023,1247,263
TRUFUCU003,East Coast Honduras,2023,470,0
TRUFUCU004,East Coast Honduras,2023,1856,12
TRUFUCU004,East Coast Honduras,2023,3746,343
TRUFUCU004,East Coast Honduras,2023,731,0
TRUFUCU004,East Coast Honduras,2023,5530,0
TRUFUCU004,East Coast Honduras,2023,4041,0
TRUFUCU004,East Coast Honduras,2023,3832,0
TRUFUCU004,East Coast Honduras,2023,979,0
TRUFUCU004,East Coast Honduras,2023,1006,0
TRUFUCU004,East Coast Honduras,2023,380,103
TRUFUCU004,East Coast Honduras,2023,557,0
TRUFUCU004,East Coast Honduras,2023,689,240
GT008,Guatemala,2023,2276,0
GT008,Guatemala,2023,5156,0
GT008,Guatemala,2023,393,0
GT008,Guatemala,2023,1250,514
GT008,Guatemala,2023,15870,0
GT008,Guatemala,2023,6185,0
GT008,Guatemala,2023,158,11
GT008,Guatemala,2023,3378,0
GT008,Guatemala,2023,498,0
GT008,Guatemala,2023,301,404
GT008,Guatemala,2023,3357,92
GT008,Guatemala,2023,4425,0
GT0010,Guatemala,2023,2974,0
GT0010,Guatemala,2023,320,0
GT0010,Guatemala,2023,120,0
GT0010,Guatemala,2023,1857,0
GT0010,Guatemala,2023,100,23
GT0010,Guatemala,2023,6452,0
GT0010,Guatemala,2023,1963,84
GT0010,Guatemala,2023,24,0
GT0010,Guatemala,2023,3909,0
GT0010,Guatemala,2023,3107,81
GT0010,Guatemala,2023,576,0
GT0010,Guatemala,2023,2394,1698
HNCYC003,Cayos Cochinos,2023,2799,0
HNCYC003,Cayos Cochinos,2023,2715,0
HNCYC003,Cayos Cochinos,2023,30358,0
HNCYC003,Cayos Cochinos,2023,5898,0
HNCYC003,Cayos Cochinos,2023,11331,0
HNCYC003,Cayos Cochinos,2023,1624,0
HNCYC003,Cayos Cochinos,2023,2464,0
HNCYC003,Cayos Cochinos,2023,96,0
HNCYC003,Cayos Cochinos,2023,4376,0
HNCYC003,Cayos Cochinos,2023,3370,0
HNCYC002,Cayos Cochinos,2023,3167,0
HNCYC002,Cayos Cochinos,2023,3076,0
HNCYC002,Cayos Cochinos,2023,1863,95
HNCYC002,Cayos Cochinos,2023,2248,0
HNCYC002,Cayos Cochinos,2023,921,0
HNCYC002,Cayos Cochinos,2023,994,0
HNCYC002,Cayos Cochinos,2023,3010,0
HNCYC002,Cayos Cochinos,2023,1607,0
HNCYC002,Cayos Cochinos,2023,2291,84
HNCYC002,Cayos Cochinos,2023,4115,0
GT003,Guatemala,2023,91,0
GT003,Guatemala,2023,1904,84
GT003,Guatemala,2023,269,0
GT003,Guatemala,2023,294,1829
GT003,Guatemala,2023,96,127
GT003,Guatemala,2023,86,11
GT003,Guatemala,2023,2357,0
GT003,Guatemala,2023,0,0
GT003,Guatemala,2023,116,46
GT003,Guatemala,2023,30,719
HNCYC006,Cayos Cochinos,2023,2162,171
HNCYC006,Cayos Cochinos,2023,4288,1402
HNCYC006,Cayos Cochinos,2023,528,0
HNCYC006,Cayos Cochinos,2023,1329,749
HNCYC006,Cayos Cochinos,2023,410,1027
HNCYC006,Cayos Cochinos,2023,5615,0
HNCYC006,Cayos Cochinos,2023,4713,0
HNCYC006,Cayos Cochinos,2023,629,11
HNCYC006,Cayos Cochinos,2023,14,0
HNCYC006,Cayos Cochinos,2023,726,95
GT004,Guatemala,2023,505,11
GT004,Guatemala,2023,450,94
GT004,Guatemala,2023,883,126
GT004,Guatemala,2023,546,11
GT004,Guatemala,2023,107,45
GT004,Guatemala,2023,556,341
GT004,Guatemala,2023,88,115
GT004,Guatemala,2023,670,0
GT004,Guatemala,2023,552,45
GT004,Guatemala,2023,226,168
GT004,Guatemala,2023,39,106
GT004,Guatemala,2023,638,0
GT006,Guatemala,2023,379,0
GT006,Guatemala,2023,138,0
GT006,Guatemala,2023,191,0
GT006,Guatemala,2023,308,84
GT006,Guatemala,2023,407,69
GT006,Guatemala,2023,200,33
GT006,Guatemala,2023,201,56
GT006,Guatemala,2023,688,11
GT006,Guatemala,2023,545,324
GT006,Guatemala,2023,768,0
GT006,Guatemala,2023,334,84
HNCYC001,Cayos Cochinos,2023,3040,0
HNCYC001,Cayos Cochinos,2023,1515,324
HNCYC001,Cayos Cochinos,2023,3096,0
HNCYC001,Cayos Cochinos,2023,4031,1003
HNCYC001,Cayos Cochinos,2023,3915,0
HNCYC001,Cayos Cochinos,2023,1169,0
HNCYC001,Cayos Cochinos,2023,432,0
HNCYC001,Cayos Cochinos,2023,2565,1496
HNCYC001,Cayos Cochinos,2023,3993,0
HNCYC001,Cayos Cochinos,2023,3192,80
HNCYC009,Cayos Cochinos,2023,1345,0
HNCYC009,Cayos Cochinos,2023,819,682
HNCYC009,Cayos Cochinos,2023,3437,84
HNCYC009,Cayos Cochinos,2023,2377,0
HNCYC009,Cayos Cochinos,2023,1531,0
HNCYC009,Cayos Cochinos,2023,1108,11
HNCYC009,Cayos Cochinos,2023,7483,324
HNCYC009,Cayos Cochinos,2023,1902,0
HNCYC009,Cayos Cochinos,2023,2654,0
TRUFUCU008,East Coast Honduras,2023,338,11
TRUFUCU008,East Coast Honduras,2023,115,11
TRUFUCU008,East Coast Honduras,2023,360,0
TRUFUCU008,East Coast Honduras,2023,229,84
TRUFUCU008,East Coast Honduras,2023,798,0
TRUFUCU008,East Coast Honduras,2023,512,84
TRUFUCU008,East Coast Honduras,2023,368,11
TRUFUCU008,East Coast Honduras,2023,305,0
TRUFUCU006,East Coast Honduras,2023,808,594
TRUFUCU006,East Coast Honduras,2023,1308,0
TRUFUCU006,East Coast Honduras,2023,1354,0
TRUFUCU006,East Coast Honduras,2023,479,80
TRUFUCU006,East Coast Honduras,2023,304,58
TRUFUCU006,East Coast Honduras,2023,68,84
TRUFUCU006,East Coast Honduras,2023,957,169
TRUFUCU006,East Coast Honduras,2023,409,84
TRUFUCU006,East Coast Honduras,2023,343,0
TRUFUCU006,East Coast Honduras,2023,1567,34
HNUTI001,Utila,2023,501,84
HNUTI001,Utila,2023,788,169
HNUTI001,Utila,2023,4278,0
HNUTI001,Utila,2023,939,0
HNUTI001,Utila,2023,154,0
HNUTI001,Utila,2023,7005,84
HNUTI001,Utila,2023,517,84
HNUTI001,Utila,2023,9743,168
HNUTI001,Utila,2023,828,0
HNUTI001,Utila,2023,443,0
HNUTI001,Utila,2023,729,0
HNUTI001,Utila,2023,2719,84
TRUFUCU011,East Coast Honduras,2023,4299,0
TRUFUCU011,East Coast Honduras,2023,815,85
TRUFUCU011,East Coast Honduras,2023,1497,55
TRUFUCU011,East Coast Honduras,2023,1580,169
TRUFUCU011,East Coast Honduras,2023,136,84
TRUFUCU011,East Coast Honduras,2023,4970,0
TRUFUCU011,East Coast Honduras,2023,2193,385
TRUFUCU011,East Coast Honduras,2023,620,0
TRUFUCU011,East Coast Honduras,2023,984,0
TRUFUCU011,East Coast Honduras,2023,4337,166
HNUTI004,Utila,2023,1844,0
HNUTI004,Utila,2023,1760,84
HNUTI004,Utila,2023,3897,760
HNUTI004,Utila,2023,1484,0
HNUTI004,Utila,2023,2854,0
HNUTI004,Utila,2023,10244,240
HNUTI004,Utila,2023,114,0
HNUTI004,Utila,2023,1592,0
HNUTI004,Utila,2023,2104,0
HNUTI004,Utila,2023,9501,0
HNUTI004,Utila,2023,3457,0
TRUFUCU010,East Coast Honduras,2023,741,84
TRUFUCU010,East Coast Honduras,2023,234,11
TRUFUCU010,East Coast Honduras,2023,995,385
TRUFUCU010,East Coast Honduras,2023,1673,0
TRUFUCU010,East Coast Honduras,2023,1696,0
TRUFUCU010,East Coast Honduras,2023,1357,0
TRUFUCU010,East Coast Honduras,2023,3096,0
TRUFUCU010,East Coast Honduras,2023,2429,0
TRUFUCU010,East Coast Honduras,2023,602,0
TRUFUCU010,East Coast Honduras,2023,728,0
TRUFUCU012,East Coast Honduras,2023,4014,0
TRUFUCU012,East Coast Honduras,2023,69,84
TRUFUCU012,East Coast Honduras,2023,384,392
TRUFUCU012,East Coast Honduras,2023,3358,0
TRUFUCU012,East Coast Honduras,2023,2245,0
TRUFUCU012,East Coast Honduras,2023,6689,0
TRUFUCU012,East Coast Honduras,2023,751,0
TRUFUCU012,East Coast Honduras,2023,504,84
TRUFUCU012,East Coast Honduras,2023,3376,0
HNUTI005,Utila,2023,7814,385
HNUTI005,Utila,2023,1984,0
HNUTI005,Utila,2023,1513,0
HNUTI005,Utila,2023,4568,91
HNUTI005,Utila,2023,262,0
HNUTI005,Utila,2023,2386,0
HNUTI005,Utila,2023,237,0
HNUTI005,Utila,2023,15074,385
HNUTI005,Utila,2023,1089,0
HNUTI005,Utila,2023,5306,0
HNUTI005,Utila,2023,443,0
HNUTI005,Utila,2023,23210,2659
HNUTI002,Utila,2023,4432,0
HNUTI002,Utila,2023,638,91
HNUTI002,Utila,2023,1904,84
HNUTI002,Utila,2023,3391,0
HNUTI002,Utila,2023,3568,84
HNUTI002,Utila,2023,1812,34
HNUTI002,Utila,2023,1042,11
HNUTI002,Utila,2023,834,0
HNUTI002,Utila,2023,1614,34
HNUTI002,Utila,2023,2007,84
HNUTI002,Utila,2023,2151,0
HNUTI002,Utila,2023,706,0
HNCYCZA004,Cayos Cochinos,2023,3423,27438
HNCYCZA004,Cayos Cochinos,2023,6486,385
HNCYCZA004,Cayos Cochinos,2023,1841,784
HNCYCZA004,Cayos Cochinos,2023,621,22
HNCYCZA004,Cayos Cochinos,2023,6436,0
HNCYCZA004,Cayos Cochinos,2023,3408,0
